stock_id,stock_name,episode_start_date,confirmation_date,confirmation_unit,dataset,normal_subregime,return_day0_to_day3,market_excess_return_day0_to_day3,sector_excess_return_day0_to_day3,positive_days_count_3d,market_outperform_days_count_3d,momentum_rank_change_day0_to_day3,day3_momentum_rank,rs_change_day0_to_day3,day3_rs_market_pct,rs_positive_days_3d,institution_buy_days_day1_to_day3,institution_flow_day1_to_day3,institution_flow_acceleration_day3,volume_confirmation_day1_to_day3,volume_without_price_progress_day1_to_day3,trend_efficiency_day0_to_day3,max_drawdown_day0_to_day3,day3_top120_status,day3_source_count,day3_source_combination,breakout_hold_day3,reacceleration_by_day3,episode_return_day0_to_day10,episode_outcome,entry_close,future_trade_date_10d,promotion_reference_close,promotion_return_next_10d,promotion_outcome,promotion_maturity_date,pre_confirmation_return,price_move_before_confirmation,remaining_return_to_episode_day10,maximum_remaining_upside_10d,maximum_remaining_downside_10d,promotion_delay_sessions,feature_as_of_date,max_source_date,point_in_time_valid,data_status,date_split,D0_A_PASS,D0_B_PASS,D0_C_PASS,d3_relative_pass,d3_rs_health_pass,d3_rank_health_pass,D3_A_PASS,d3_flow_pass,D3_B_PASS,d3_controlled_pass,D3_C_PASS,day3_promotion_state,bundle_thresholds
009809,富邦淨零ESG50,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,5.344827586206891,1.1266346864852395,,2,2,-48.0,138.0,5.051012399937221,85.92057761732852,2,2,4633112.699999997,2374032.709999998,1,0,0.958762886597939,-0.11494252873562871,False,1,A,True,False,5.114942528735633,NEUTRAL,17.4,2026-07-01,18.33,-0.8183306055646433,PROMOTION_NEUTRAL,2026-07-06,5.344827586206891,5.344827586206891,-0.21822149481723896,1.091107474086206,-5.510092744135287,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00898,國泰基因免疫革命,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,0.11848341232227888,-4.099709487399372,,1,0,-90.0,185.0,-6.296238162507194,57.761732851985556,0,3,10566375.620000001,-3928515.1799999997,1,0,0.07692307692307482,-0.5924170616113611,False,1,A,True,False,10.18957345971565,NEUTRAL,8.44,2026-07-01,8.45,15.384615384615397,PROMOTION_WINNER,2026-07-06,0.11848341232227888,0.11848341232227888,10.059171597633142,15.7396449704142,0.0,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00893,國泰智能電動車,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,-0.2313840976020165,-4.449576997323668,,1,0,-151.0,248.0,-9.698111233192073,56.67870036101083,1,3,44737528.25,-16293412.410000004,0,0,0.06358381502890126,-1.935212452671442,False,1,A,False,False,-0.0841396718552767,NEUTRAL,47.54,2026-07-01,47.43,-3.014969428631664,PROMOTION_NEUTRAL,2026-07-06,-0.2313840976020165,-0.2313840976020165,0.14758591608685645,1.4126080539742736,-5.8401855365802335,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
0052,富邦科技,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,5.497170573969279,1.2789776742476278,,3,2,-34.0,136.0,3.553863862292687,79.13357400722022,2,3,998595833.05,-929571111.2,1,0,1.0,0.0,False,1,A,True,False,4.122877930476965,NEUTRAL,61.85,2026-07-01,65.25,-2.605363984674336,PROMOTION_NEUTRAL,2026-07-06,5.497170573969279,5.497170573969279,-1.3026819923371513,1.1494252873563315,-7.279693486590033,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00922,國泰台灣領袖50,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,5.335968379446654,1.1177754797250028,,3,3,-46.0,153.0,2.8122220478208533,83.82671480144404,1,2,196250651.69,-174337208.7,0,0,1.0,0.0,False,1,A,True,False,3.532608695652173,NEUTRAL,40.48,2026-07-01,42.64,-2.509380863039401,PROMOTION_NEUTRAL,2026-07-06,5.335968379446654,5.335968379446654,-1.7120075046904382,0.9380863039399667,-7.7392120075046815,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
0057,富邦摩台,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,3.470784906861968,-0.7474079928596833,,2,0,-11.0,120.0,1.1667451472819579,77.9783393501805,1,3,14815825.1,20717741.4,0,0,0.9316239316239261,-0.12736825346283398,True,1,A,True,False,3.327495621716281,NEUTRAL,314.05,2026-07-01,324.95,-0.7693491306354772,PROMOTION_NEUTRAL,2026-07-06,3.470784906861968,3.470784906861968,-0.138482843514387,1.7079550700107804,-5.954762271118619,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00980A,主動野村臺灣優選,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,4.5121951219512235,0.2940022222295724,,3,2,-41.0,152.0,-3.241772615497311,74.72924187725631,1,3,248714944.41,3793790.5900000036,0,0,1.0,0.0,False,1,A,True,False,1.2601626016260026,NEUTRAL,24.6,2026-07-01,25.71,-4.51186308829249,PROMOTION_NEUTRAL,2026-07-06,4.5121951219512235,4.5121951219512235,-3.1116297160637907,0.2333722287047868,-8.634772462077024,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,False,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00995A,主動中信台灣卓越,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,4.5100222717149085,0.2918293719932574,,3,2,-103.0,217.0,-8.65536545806519,68.88086642599278,1,2,82717500.17999999,-24983580.540000007,0,0,1.0,0.0,False,1,A,True,False,2.839643652561241,NEUTRAL,17.96,2026-07-01,18.77,-3.569525839104948,PROMOTION_NEUTRAL,2026-07-06,4.5100222717149085,4.5100222717149085,-1.5982951518380473,0.586041555673944,-9.003729355354295,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,False,False,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2340,台亞,2026-06-16,2026-06-22,DAY3,A,RANGE_NORMAL,9.462915601023013,5.244722701301362,9.462915601023013,2,2,87.0,29.0,-5.704232721184525,74.36823104693141,1,2,336687941.4,68645985.89999998,2,1,0.7551020408163259,-1.534526854219953,True,1,C,True,False,-10.10230179028133,LOSER,39.1,2026-07-01,42.8,-8.99532710280373,PROMOTION_LOSER,2026-07-06,9.462915601023013,9.462915601023013,-17.873831775700932,7.009345794392519,-18.224299065420556,3,2026-06-22,2026-06-22,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,False,True,False,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1515,力山,2026-06-17,2026-06-23,DAY3,A,RANGE_NORMAL,4.280155642023353,1.6137877427160774,4.915076276943986,2,1,-13.0,56.0,9.073889609345471,89.97113997113998,3,1,-23237505.799999997,-36954354.5,2,0,0.4782608695652186,-2.1897810218978075,True,1,A,True,False,51.55642023346305,WINNER,25.7,2026-07-02,26.8,44.589552238805965,PROMOTION_WINNER,2026-07-07,4.280155642023353,4.280155642023353,45.335820895522396,68.09701492537312,-1.4925373134328401,3,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,True,True,True,True,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
7786,東方風能,2026-06-17,2026-06-23,DAY3,A,RANGE_NORMAL,-1.9379844961240345,-4.60435239543131,-1.9379844961240345,1,1,-79.0,145.0,-2.7374217678125063,70.77922077922078,2,2,3163284.5,-19670055.5,0,0,0.5555555555555556,-2.692307692307694,False,1,A,False,False,-4.651162790697672,NEUTRAL,129.0,2026-07-02,126.5,-3.1620553359683834,PROMOTION_NEUTRAL,2026-07-07,-1.9379844961240345,-1.9379844961240345,-2.766798418972327,1.976284584980248,-3.9525691699604737,3,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
9136,巨騰-DR,2026-06-17,2026-06-23,DAY3,A,RANGE_NORMAL,-2.4024024024023927,-5.068770301709669,-1.5360657687390256,2,1,,,-0.13636468050360406,97.11399711399712,2,1,-5192844.8,5544154.000000001,0,0,0.36363636363636187,-4.491017964071853,False,0,,False,False,-18.01801801801801,LOSER,16.65,2026-07-02,16.25,-20.923076923076923,PROMOTION_LOSER,2026-07-07,-2.4024024024023927,-2.4024024024023927,-16.000000000000004,0.3076923076923199,-21.53846153846154,3,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
5469,瀚宇博,2026-06-17,2026-06-23,DAY3,A,RANGE_NORMAL,0.23094688221709792,-2.435421017090178,-0.4813038300336192,2,1,,,-5.026803073112767,61.76046176046176,1,2,-98480.60000002384,-169733742.90000004,1,1,0.025641025641026015,-4.194260485651213,False,0,,False,False,1.039260969976907,NEUTRAL,86.6,2026-07-02,86.8,-4.262672811059909,PROMOTION_NEUTRAL,2026-07-07,0.23094688221709792,0.23094688221709792,0.8064516129032251,8.294930875576046,-4.262672811059909,3,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2460,建通,2026-06-17,2026-06-23,DAY3,A,RANGE_NORMAL,3.6619718309859106,0.9956039316786347,3.6619718309859106,2,1,,,7.425505833610032,84.48773448773449,1,2,28295949.99999999,6471997.199999984,2,1,0.4814814814814799,-1.9718309859155014,False,0,,True,False,2.8169014084507005,NEUTRAL,35.5,2026-07-02,36.8,-0.6793478260869512,PROMOTION_NEUTRAL,2026-07-07,3.6619718309859106,3.6619718309859106,-0.8152173913043348,14.130434782608713,-4.891304347826075,3,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,True,True,False,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2489,瑞軒,2026-06-17,2026-06-23,DAY3,A,RANGE_NORMAL,-2.5720164609053464,-5.238384360212622,-2.1409819781467387,1,1,,,-72.15518843594097,4.617604617604617,0,1,-59242157.69999993,-801389160.6,1,0,0.19685039370078714,-6.607495069033531,False,0,,False,False,-14.40329218106996,LOSER,48.6,2026-07-02,47.35,-17.52903907074974,PROMOTION_LOSER,2026-07-07,-2.5720164609053464,-2.5720164609053464,-12.143611404435061,2.9567053854276715,-18.901795142555443,3,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4722,國精化,2026-06-17,2026-06-23,DAY3,A,RANGE_NORMAL,3.7878787878787845,1.1215108885715086,4.218913270637392,2,1,,,-48.398811351054476,21.78932178932179,0,2,166000438.0,-46553923.0,2,0,0.3225806451612903,-3.690685413005268,False,0,,False,False,4.924242424242431,NEUTRAL,264.0,2026-07-02,274.0,-8.029197080291972,PROMOTION_LOSER,2026-07-07,3.7878787878787845,3.7878787878787845,1.0948905109489093,14.233576642335777,-9.124087591240881,3,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,True,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6213,聯茂,2026-06-17,2026-06-23,DAY3,A,RANGE_NORMAL,5.046728971962611,2.380361072655335,4.334478259711894,2,2,32.0,66.0,-7.935985866521321,66.88311688311688,2,2,5526841291.0,4166726242.0,2,1,0.2,-8.766233766233766,True,1,A,False,False,34.01869158878505,WINNER,267.5,2026-07-02,281.0,34.87544483985765,PROMOTION_WINNER,2026-07-07,5.046728971962611,5.046728971962611,27.580071174377217,51.067615658362996,7.829181494661919,3,2026-06-23,2026-06-23,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,False,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
