unit,feature,outcome,n,median,p25,p75,mean,effect_size_winner_vs_neutral,observed_winner_direction,dates_with_winner_neutral_comparison,direction_consistency_by_date,single_date_risk,discovery_p25,discovery_p75,winner_top_quartile_rate,winner_bottom_quartile_rate,neutral_top_quartile_rate,loser_top_quartile_rate
DAY0,momentum_rank_change_1d,WINNER,9,166.0,111.0,206.0,183.22222222222223,0.7208863447278671,HIGHER,3,0.6666666666666666,True,66.0,163.25,0.3333333333333333,0.13333333333333333,0.07462686567164178,0.10526315789473684
DAY0,momentum_rank_change_1d,NEUTRAL,44,89.5,60.25,140.0,116.3409090909091,0.7208863447278671,HIGHER,3,0.6666666666666666,True,66.0,163.25,0.3333333333333333,0.13333333333333333,0.07462686567164178,0.10526315789473684
DAY0,momentum_rank_change_1d,LOSER,8,127.5,100.0,170.5,160.375,0.7208863447278671,HIGHER,3,0.6666666666666666,True,66.0,163.25,0.3333333333333333,0.13333333333333333,0.07462686567164178,0.10526315789473684
DAY0,momentum_rank_change_3d,WINNER,2,168.0,94.0,242.0,168.0,0.33486603968008916,HIGHER,2,0.5,True,74.0,157.0,0.06666666666666667,0.06666666666666667,0.08208955223880597,0.15789473684210525
DAY0,momentum_rank_change_3d,NEUTRAL,30,120.0,68.75,173.5,135.53333333333333,0.33486603968008916,HIGHER,2,0.5,True,74.0,157.0,0.06666666666666667,0.06666666666666667,0.08208955223880597,0.15789473684210525
DAY0,momentum_rank_change_3d,LOSER,4,164.5,129.5,226.25,191.25,0.33486603968008916,HIGHER,2,0.5,True,74.0,157.0,0.06666666666666667,0.06666666666666667,0.08208955223880597,0.15789473684210525
DAY0,raw_union_rank,WINNER,15,85.0,59.5,102.0,80.13333333333334,-0.041951735092181905,LOWER,6,0.6666666666666666,False,56.0,103.0,0.26666666666666666,0.26666666666666666,0.2835820895522388,0.2631578947368421
DAY0,raw_union_rank,NEUTRAL,134,89.5,60.5,105.0,81.35820895522389,-0.041951735092181905,LOWER,6,0.6666666666666666,False,56.0,103.0,0.26666666666666666,0.26666666666666666,0.2835820895522388,0.2631578947368421
DAY0,raw_union_rank,LOSER,19,82.0,51.0,103.0,78.0,-0.041951735092181905,LOWER,6,0.6666666666666666,False,56.0,103.0,0.26666666666666666,0.26666666666666666,0.2835820895522388,0.2631578947368421
DAY0,source_A,WINNER,15,1.0,1.0,1.0,0.8,-0.36683933285873505,HIGHER,6,0.0,False,1.0,1.0,0.8,1.0,0.9104477611940298,0.631578947368421
DAY0,source_A,NEUTRAL,134,1.0,1.0,1.0,0.9104477611940298,-0.36683933285873505,HIGHER,6,0.0,False,1.0,1.0,0.8,1.0,0.9104477611940298,0.631578947368421
DAY0,source_A,LOSER,19,1.0,0.0,1.0,0.631578947368421,-0.36683933285873505,HIGHER,6,0.0,False,1.0,1.0,0.8,1.0,0.9104477611940298,0.631578947368421
DAY0,source_B,WINNER,15,0.0,0.0,0.0,0.13333333333333333,1.227881227029841,HIGHER,6,0.0,False,0.0,0.0,1.0,0.8666666666666667,1.0,1.0
DAY0,source_B,NEUTRAL,134,0.0,0.0,0.0,0.0,1.227881227029841,HIGHER,6,0.0,False,0.0,0.0,1.0,0.8666666666666667,1.0,1.0
DAY0,source_B,LOSER,19,0.0,0.0,0.0,0.10526315789473684,1.227881227029841,HIGHER,6,0.0,False,0.0,0.0,1.0,0.8666666666666667,1.0,1.0
DAY0,source_C,WINNER,15,0.0,0.0,1.0,0.3333333333333333,0.5547720512620287,HIGHER,6,0.3333333333333333,False,0.0,0.0,1.0,0.6666666666666666,1.0,1.0
DAY0,source_C,NEUTRAL,134,0.0,0.0,0.0,0.13432835820895522,0.5547720512620287,HIGHER,6,0.3333333333333333,False,0.0,0.0,1.0,0.6666666666666666,1.0,1.0
DAY0,source_C,LOSER,19,0.0,0.0,1.0,0.42105263157894735,0.5547720512620287,HIGHER,6,0.3333333333333333,False,0.0,0.0,1.0,0.6666666666666666,1.0,1.0
DAY0,source_D,WINNER,15,0.0,0.0,0.0,0.0,,HIGHER,6,0.0,False,0.0,0.0,1.0,1.0,1.0,1.0
DAY0,source_D,NEUTRAL,134,0.0,0.0,0.0,0.0,,HIGHER,6,0.0,False,0.0,0.0,1.0,1.0,1.0,1.0
DAY0,source_D,LOSER,19,0.0,0.0,0.0,0.0,,HIGHER,6,0.0,False,0.0,0.0,1.0,1.0,1.0,1.0
DAY0,source_count,WINNER,15,1.0,1.0,1.5,1.2666666666666666,0.9139475844746561,HIGHER,6,0.16666666666666666,False,1.0,1.0,1.0,0.7333333333333333,1.0,1.0
DAY0,source_count,NEUTRAL,134,1.0,1.0,1.0,1.044776119402985,0.9139475844746561,HIGHER,6,0.16666666666666666,False,1.0,1.0,1.0,0.7333333333333333,1.0,1.0
DAY0,source_count,LOSER,19,1.0,1.0,1.0,1.1578947368421053,0.9139475844746561,HIGHER,6,0.16666666666666666,False,1.0,1.0,1.0,0.7333333333333333,1.0,1.0
DAY0,d0_freshness_pass,WINNER,15,1.0,0.0,1.0,0.6666666666666666,0.020830335276796324,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6567164179104478,0.9473684210526315
DAY0,d0_freshness_pass,NEUTRAL,134,1.0,0.0,1.0,0.6567164179104478,0.020830335276796324,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6567164179104478,0.9473684210526315
DAY0,d0_freshness_pass,LOSER,19,1.0,1.0,1.0,0.9473684210526315,0.020830335276796324,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6567164179104478,0.9473684210526315
DAY0,d0_rs_path_pass,WINNER,15,0.0,0.0,1.0,0.4666666666666667,0.3434111381517764,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.30597014925373134,0.631578947368421
DAY0,d0_rs_path_pass,NEUTRAL,134,0.0,0.0,1.0,0.30597014925373134,0.3434111381517764,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.30597014925373134,0.631578947368421
DAY0,d0_rs_path_pass,LOSER,19,1.0,0.0,1.0,0.631578947368421,0.3434111381517764,HIGHER,6,0.3333333333333333,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.30597014925373134,0.631578947368421
DAY0,d0_rank_health_pass,WINNER,15,0.0,0.0,0.0,0.06666666666666667,-0.16496499400182005,HIGHER,6,0.0,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,d0_rank_health_pass,NEUTRAL,134,0.0,0.0,0.0,0.11940298507462686,-0.16496499400182005,HIGHER,6,0.0,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,d0_rank_health_pass,LOSER,19,0.0,0.0,0.0,0.15789473684210525,-0.16496499400182005,HIGHER,6,0.0,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,d0_positive_family_count,WINNER,15,1.0,1.0,2.0,1.2,0.14864390198910588,HIGHER,6,0.5,False,1.0,1.0,0.8,0.6,0.7686567164179104,1.0
DAY0,d0_positive_family_count,NEUTRAL,134,1.0,1.0,2.0,1.0820895522388059,0.14864390198910588,HIGHER,6,0.5,False,1.0,1.0,0.8,0.6,0.7686567164179104,1.0
DAY0,d0_positive_family_count,LOSER,19,2.0,1.0,2.0,1.736842105263158,0.14864390198910588,HIGHER,6,0.5,False,1.0,1.0,0.8,0.6,0.7686567164179104,1.0
DAY0,d0_flow_pass,WINNER,15,1.0,1.0,1.0,0.8,-0.09525507617883858,HIGHER,6,0.0,False,1.0,1.0,0.8,1.0,0.835820895522388,0.6842105263157895
DAY0,d0_flow_pass,NEUTRAL,134,1.0,1.0,1.0,0.835820895522388,-0.09525507617883858,HIGHER,6,0.0,False,1.0,1.0,0.8,1.0,0.835820895522388,0.6842105263157895
DAY0,d0_flow_pass,LOSER,19,1.0,0.0,1.0,0.6842105263157895,-0.09525507617883858,HIGHER,6,0.0,False,1.0,1.0,0.8,1.0,0.835820895522388,0.6842105263157895
DAY0,d0_efficiency_pass,WINNER,15,1.0,0.0,1.0,0.5333333333333333,0.8871799904734275,HIGHER,6,0.6666666666666666,False,0.0,0.0,1.0,0.4666666666666667,1.0,1.0
DAY0,d0_efficiency_pass,NEUTRAL,134,0.0,0.0,0.0,0.1791044776119403,0.8871799904734275,HIGHER,6,0.6666666666666666,False,0.0,0.0,1.0,0.4666666666666667,1.0,1.0
DAY0,d0_efficiency_pass,LOSER,19,1.0,0.0,1.0,0.5789473684210527,0.8871799904734275,HIGHER,6,0.6666666666666666,False,0.0,0.0,1.0,0.4666666666666667,1.0,1.0
