stock_id,stock_name,episode_start_date,entry_date,entry_close,action_date,feature_as_of_date,current_close_as_of_action_date,current_return_as_of_action_date,MFE_as_of_action_date,MAE_as_of_action_date,days_since_entry,current_top120_status,days_outside_top120,days_since_reentry,momentum_rank_as_of_action_date,momentum_rank_change_1d,momentum_rank_change_3d,rs_slope_3d,rs_slope_5d,institution_flow_acceleration,pocket_activity,pocket_durability,market_path_state,lifecycle_state,informational_state,watchlist_action_shadow,action_reasons,evidence_family_count,persistent_evidence_families,state_evidence,previous_lifecycle_state,state_transition,max_source_date,point_in_time_valid,formal_watch_on_action_date,watch_history_source,rank_source,pocket_source_date,market_source_date,data_status,episode_return_10d,episode_outcome_from_entry,episode_maturity_date,barrier_outcome,winner_hit_date,loser_hit_date,barrier_hit_date,forward_return_10d_from_action_date,forward_outcome_from_action_date,forward_maturity_date,forward_barrier_outcome_from_action_date
1709,和益,2026-07-23,2026-07-23,27.2,2026-07-24,2026-07-24,26.25,-3.492647058823528,4.044117647058831,-3.860294117647056,1,True,0,,3.0,7.0,8.0,-0.07256056333382806,0.08682709005209688,5613824.850000005,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,WARNING_SHADOW,"[""Market-relative Performance"", ""Pocket Durability""]",2,"[""Market-relative Performance""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": 8, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": -0.07256056333382806, ""rs_slope_5d"": 0.08682709005209688}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 5613824.850000005, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -0.8260954402462883, ""excess_3d"": -5.276841525221609}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> DETERIORATING,2026-07-24,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
1709,和益,2026-07-23,2026-07-23,27.2,2026-07-27,2026-07-27,25.95,-4.595588235294112,4.044117647058831,-5.330882352941169,2,,0,,,,,,,43723232.00000001,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,REMOVE_SHADOW,"[""Market-relative Performance"", ""Pocket Durability""]",2,"[""Market-relative Performance"", ""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 43723232.00000001, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.0955542550215802, ""excess_3d"": -4.330977896326438}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",DETERIORATING,DETERIORATING -> DETERIORATING,2026-07-27,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
2103,台橡,2026-07-23,2026-07-23,23.85,2026-07-23,2026-07-23,23.85,0.0,0.0,0.0,0,True,0,,116.0,,-91.0,-0.06620160042369132,0.07063230767961101,51351184.34999999,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,RESERVE,WARNING_SHADOW,"[""Market-relative Performance"", ""Momentum Rank""]",2,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -91, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": -0.06620160042369132, ""rs_slope_5d"": 0.07063230767961101}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 51351184.34999999, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.298074428549001, ""excess_3d"": -2.1856492275096118}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,HIT_LOSER_FIRST
2103,台橡,2026-07-23,2026-07-23,23.85,2026-07-24,2026-07-24,23.3,-2.3060796645702375,0.6289308176100628,-3.563941299790363,1,False,1,,,,,,,-28874872.300000004,ACTIVE,FRAGILE,RISK_OFF,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -28874872.300000004, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 0.36047195400700227, ""excess_3d"": -0.17312706538696876}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> HEALTHY_PULLBACK,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,NO_BARRIER_HIT
2103,台橡,2026-07-23,2026-07-23,23.85,2026-07-27,2026-07-27,22.2,-6.918238993710702,0.6289308176100628,-7.756813417190777,2,,1,,,,,,,-31291763.600000005,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Institution Flow"", ""Market-relative Performance"", ""Pocket Durability""]",3,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -31291763.600000005, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -4.673727155082896, ""excess_3d"": -5.416264745989164}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",HEALTHY_PULLBACK,HEALTHY_PULLBACK -> DETERIORATING,2026-07-27,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,NO_BARRIER_HIT
2527,宏璟,2026-07-23,2026-07-23,48.7,2026-07-23,2026-07-23,48.7,0.0,0.0,0.0,0,True,0,,20.0,48.0,-6.0,-0.11849052075833792,0.28685092127303163,-93514620.15,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,RESERVE,WARNING_SHADOW,"[""Market-relative Performance"", ""Momentum Rank""]",2,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -6, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": -0.11849052075833792, ""rs_slope_5d"": 0.28685092127303163}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -93514620.15, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -0.7693959979958143, ""excess_3d"": -9.029380935666476}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-24,2026-07-24,,,,HIT_LOSER_FIRST
2527,宏璟,2026-07-23,2026-07-23,48.7,2026-07-24,2026-07-24,46.15,-5.2361396303901575,-0.30800821355236874,-6.2628336755646945,1,False,1,,,,,,,-29717269.500000004,ACTIVE,DURABLE,RISK_OFF,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Institution Flow"", ""Market-relative Performance""]",2,"[""Market-relative Performance""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -29717269.500000004, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -2.5695880118129177, ""excess_3d"": -7.30707301812179}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",NEW_DISCOVERY,NEW_DISCOVERY -> DETERIORATING,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-24,2026-07-24,,,,NO_BARRIER_HIT
3022,威強電,2026-07-23,2026-07-23,92.2,2026-07-23,2026-07-23,92.2,0.0,0.0,0.0,0,True,0,,7.0,4.0,223.0,,,273225050.8,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 223, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 273225050.8, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.3743046105971324, ""excess_3d"": 12.095869930963698}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
3022,威強電,2026-07-23,2026-07-23,92.2,2026-07-24,2026-07-24,94.0,1.9522776572667988,3.0368763557483636,-0.8676789587852451,1,True,0,,1.0,6.0,44.0,4.637279638516465,,233833969.6,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 44, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 4.637279638516465, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 233833969.6, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 4.618829275844039, ""excess_3d"": 10.48216583607724}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-07-24,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
3022,威強電,2026-07-23,2026-07-23,92.2,2026-07-27,2026-07-27,91.7,-0.5422993492407824,3.6876355748373113,-3.253796095444683,2,,0,,,,,,,-129779775.20000003,ACTIVE,FRAGILE,RISK_OFF,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Pocket Durability""]",1,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -129779775.20000003, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -2.3995056228027334, ""excess_3d"": 3.5383574243023963}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",REACCELERATING,REACCELERATING -> HEALTHY_PULLBACK,2026-07-27,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
3231,緯創,2026-07-23,2026-07-23,173.5,2026-07-23,2026-07-23,173.5,0.0,0.0,0.0,0,True,0,,6.0,33.0,175.0,,,17670029707.0,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 175, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 17670029707.0, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 5.736844523124973, ""excess_3d"": 15.249558282297127}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
3231,緯創,2026-07-23,2026-07-23,173.5,2026-07-24,2026-07-24,179.0,3.170028818443793,6.051873198847257,-0.2881844380403509,1,True,0,,4.0,2.0,132.0,,,24013927870.0,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 132, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 24013927870.0, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 5.836580437021032, ""excess_3d"": 21.03922983958875}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-07-24,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,HIT_LOSER_FIRST
3231,緯創,2026-07-23,2026-07-23,173.5,2026-07-27,2026-07-27,177.0,2.0172910662824117,6.051873198847257,-3.458213256484155,2,True,0,,,,,5.02873563218391,,16937185175.0,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 5.02873563218391, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 16937185175.0, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.0700155479186235, ""excess_3d"": 10.585098683794204}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",REACCELERATING,REACCELERATING -> REACCELERATING,2026-07-27,True,True,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
3605,宏致,2026-07-23,2026-07-23,94.5,2026-07-23,2026-07-23,94.5,0.0,0.0,0.0,0,True,0,,44.0,,,,,463912335.5,ACTIVE,FRAGILE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 463912335.5, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.7760581480198434, ""excess_3d"": 17.390509937349385}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
3605,宏致,2026-07-23,2026-07-23,94.5,2026-07-24,2026-07-24,91.0,-3.703703703703709,0.6349206349206327,-4.973544973544975,1,True,0,,52.0,-8.0,,,,239098658.79999995,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 239098658.79999995, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.0371520851264693, ""excess_3d"": 9.126693581286972}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
3605,宏致,2026-07-23,2026-07-23,94.5,2026-07-27,2026-07-27,91.0,-3.703703703703709,0.6349206349206327,-5.185185185185192,2,True,0,,,,,,,-697918807.9999999,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,WARNING_SHADOW,"[""Institution Flow"", ""Pocket Durability""]",2,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -697918807.9999999, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 0.047302887835565244, ""excess_3d"": 0.7186142430877229}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",REACCELERATING,REACCELERATING -> DETERIORATING,2026-07-27,True,True,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
4770,上品,2026-07-23,2026-07-23,229.5,2026-07-23,2026-07-23,229.5,0.0,0.0,0.0,0,True,0,,23.0,,88.0,3.078064099699612,,68034276.0,LOW_ACTIVITY,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 88, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 3.078064099699612, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 68034276.0, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 0.8232824754165868, ""excess_3d"": -1.3381832444687936}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
4770,上品,2026-07-23,2026-07-23,229.5,2026-07-24,2026-07-24,227.5,-0.8714596949891074,0.8714596949890963,-1.9607843137254943,1,False,1,,,,,,,147135128.0,ACTIVE,FRAGILE,RISK_OFF,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 147135128.0, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.7950919235881324, ""excess_3d"": 4.481391542620017}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> HEALTHY_PULLBACK,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT
